filename	link	title	abstract	keywords	entity_per_paragraphs	entity_per_tokens
L088207003-CC.pdf	L088207003-CC.pdf	Evidence for a Nodeless Gap from the Superfluid Density of Optimally Doped Pr 1.855 Ce 0.145 CuO 4−y Films 	We present measurements of the ab-plane magnetic penetration depth, λ(T ), in five optimally doped Pr1.855Ce0.145CuO4−y films for 1.6 K ≤ T ≤ Tc ∼ 24 K. Low resistivities, high superfluid densities ns(T ) ∝ λ −2 (T ), high Tc's, and small transition widths are reproducible and indicative of excellent film quality. For all five films, λ −2 (T )/λ −2 (0) at low T is well fitted by an exponential temperature dependence with a gap, ∆min, of 0.85 kBTc. This behavior is consistent with a nodeless gap and is incompatible with d -wave superconductivity. 		3.375	47.1296296296296
SST0180041-CC.pdf	SST0180041-CC.pdf	Growth and superconducting transition of Pr 1−x Ca x Ba 2 Cu 3 O 7−δ (x ≈0.5) epitaxial thin films 	Pr 1−x Ca x Ba 2 Cu 3 O 7−δ (x ≈0.5) thin films have been grown on SrTiO 3 and YSZ substrates by the pulsed laser ablation. The substrate temperature dependence of orientation and superconducting poperties were systematically studied. Good quality c and a-axis orientated films can be obtained on SrTiO 3 via changing the substrate temperature solely. On YSZ, films with good c-axis orientation can be grown, while it is hard to grow films with good a-axis orientation by changing substrate temperature alone. The highest T C0 is about 37K, which is found in the films grown on YSZ with a good c-axis orientation. For the films grown on STO, however, the highest T C0 is about 35.6K with a mixed orientation of c-axis and a-axis. In most of the superconducting films, the weak temperature dependence of the normal state resistivity, as characterized by small R(290K)/R(50K) ≤ 2 ratios, together with a weak localization behavior just above T C could be attributed to the essential scattering due to the localized electronic states. The superconducting transitions in a field up to 10 T along c-axis have been measured on a c-axis oriented film grown on SrTiO 3 . The zero-temperature in-plane upper critical field B ab C2 (0) is estimated from the resistivity transition data. 		4.85714285714286	41.5294117647059
L094047006-CC.pdf	L094047006-CC.pdf	Critical point and the nature of the pseudogap of single-layered copper oxide Bi 2 Sr 2−x La x CuO 6+δ superconductors 	We apply strong magnetic fields of H=28.5∼43 T to suppress superconductivity (SC) in the cuprates Bi2Sr2−xLaxCuO 6+δ (x=0.65, 0.40, 0.25, 0.15 and 0), and investigate the low temperature (T ) normal state by 63 Cu nuclear spin-lattice relaxation rate (1/T1) measurements. We find that the pseudogap (PG) phase persists deep inside the overdoped region but terminates at x ∼ 0.05 that corresponds to the hole doping concentration of approximately 0.21. Beyond this critical point, the normal state is a Fermi liquid characterized by the T1T =const relation. A comparison of the superconducting state with the H-induced normal state in the x=0.40 (Tc = 32 K) sample indicates that there remains substantial part of the Fermi surface even in the fully-developed PG state, which suggests that the PG and SC are coexisting matters. 		6.11764705882353	33.3076923076923
L092157004-CC.pdf	L092157004-CC.pdf	Thermodynamic and Transport Measurements on Superconducting Na x CoO 2 • yH 2 O Single Crystals Prepared by Electrochemical De-intercalation 	Superconducting single crystal samples of NaxCoO2 • yH2O have been produced using an elec- trochemical technique which dispenses with the usual bromine chemical de-intercalation step and permits much more precise control of the Na content. After careful hydration, nearly single-phase crystals have been obtained in which over 90% of the sample's volume corresponds to the supercon- ducting Na0.3CoO2 • 1.3H2O structure. Susceptibility and specific heat measurements confirm that bulk superconductivity has been achieved. The extracted normal state density of states indicates Fermi-liquid behavior with strong mass enhancement and a modest Wilson ratio. Measurements of Hc2 for H c and H ab reveal significant anisotropy. The estimated value of Hc2 for H c yields a coherence length of ∼ 100Å, consistent with an extremely narrow bandwidth. 		2.83333333333333	56.3235294117647
EPJ0290369-CC.pdf	EPJ0290369-CC.pdf	High field magnetoresistivity of epitaxial La 2-x Sr x CuO 4 thin films 	A large positive magnetoresistivity (up to tens of percents) is observed in both underdoped and overdoped superconducting La 2-x Sr x CuO 4 epitaxial thin films at temperatures far above the superconducting critical temperature T c . For the underdoped samples, this magnetoresistance far above T c cannot be described by the Kohler rule and we believe it is to be attributed to the influence of superconducting fluctuations. In the underdoped regime, the large magnetoresistance is only present when at low temperatures superconductivity occurs. T he strong magnetoresistivity, which persists even at temperatures far above T c , can be related to the pairs forming eventually the superconducting state below T c . Our observations support the idea of a close relation between the pseudogap and the superconducting gap and provide new indications for the presence of pairs above T c . 		6.13636363636364	33.0703703703704
SSC1270493-CC.pdf	SSC1270493-CC.pdf	Solid State Communications Superconductivity in CoSr 2 (Y 1-x Ca x )Cu 2 O 7+δ 	"The roles of aliovalent Ca II -for-Y III substitution and high-pressure-oxygen annealing in the process of ""superconducterizing"" the Co-based layered copper oxide, CoSr 2 (Y 1-x Ca x )Cu 2 O 7+δ (Co-1212), were investigated. The as-air-synthesized samples up to x = 0.4 were found essentially oxygen stoichiometric (-0.03 ≤ δ ≤ 0.00). These samples, however, were not superconductive, suggesting that the holes created by the divalent-for-trivalent cation substitution are trapped on Co in the charge reservoir. Ultra-high-pressure heat treatment carried out at 5 GPa and 500 o C for 30 min in the presence of Ag 2 O 2 as an excess oxygen source induced bulk superconductivity in these samples. The highest T c was obtained for the high-oxygen-pressure treated x = 0.3 sample at ∼40 K. "		5	37.6333333333333
SSC1230017-CC.pdf	SSC1230017-CC.pdf	Three-Dimensional Superconductivity in the Infinite-Layer Compound Sr 0.9 La 0.1 CuO 2 in Entire Region below T c 	The infinite-layer compound ACuO2 (A = alkaline-earth ions) is regarded as the most suitable material for exploring the fundamental nature of the CuO2 plane because it does not contain a charge-reservoir block, such as a rock-salt or a fluorite like block. We report that superconductivity in the infinite-layer compound Sr0.9La0.1CuO2 is of a three-dimensional nature, in contrast to the quasi two-dimensional superconducting behavior of all other cuprates. The key observation is that the c-axis coherence length is longer than the c-axis lattice constant even at zero temperature. This means that the superconducting order parameter of one CuO2 plane overlaps with those of neighboring CuO2 planes all the temperatures below the Tc. Among all cuprates, only the infinite- layer superconductor shows such a feature. 		4.52941176470588	46.6233766233766
L094037007-CC.pdf	L094037007-CC.pdf	Enhancing the Superconducting Transition Temperature in the Absence of Spin Correlations in Heavy Fermion Compound CeIrIn 5 	We report on a pressure(P )-induced evolution of superconductivity and spin correlations in CeIrIn5 via the 115 In nuclear-spin-lattice-relaxation rate measurements. We find that applying pressure suppresses dramatically the antiferromagnetic fluctuations that are strong at ambient pres- sure. At P = 2.1 GPa, Tc increases to Tc = 0.8 K that is twice Tc(P = 0 GPa), in the background of Fermi liquid state. This is in sharp contrast with the previous case in which negative, chemical pressure (replacing Ir with Rh) enhances magnetic interaction and increases Tc. Our results suggest that multiple mechanisms work to produce superconductivity in the same compound CeIrIn5. 		8.75	23.7714285714286
L088167005-CC.pdf	L088167005-CC.pdf	Magnetoresistance of Untwinned YBa 2 Cu 3 O y Single Crystals in a Wide Range of Doping: Anomalous Hole-Doping Dependence of the Coherence Length 	Magnetoresistance (MR) in the a-axis resistivity of untwinned YBa2Cu3Oy single crystals is mea- sured for a wide range of doping (y = 6.45 − 7.0). The y-dependence of the in-plane coherence length ξ ab estimated from the fluctuation magnetoconductance indicates that the superconductivity is anomalously weakened in the 60-K phase; this gives evidence, together with the Hall coefficient and the a-axis thermopower data that suggest the hole doping to be 12% for y ≃ 6.65, that the origin of the 60-K plateau is the 1/8 anomaly. At high temperatures, the normal-state MR data show signatures of the Zeeman effect on the pseudogap in underdoped samples. 		3.6	51.75
L095167004-CC.pdf	L095167004-CC.pdf	High pressure effects on the superconductivity of β-pyrochlore oxides AOs 2 O 6 	High pressure effects on the superconducting transitions of β-pyrochlore oxide superconductors AOs 2 O 6 (A = Cs, Rb, K) are studied by measuring resistivity under high pressures up to 10 GPa. The superconducting transition temperature T c first increases with increasing pressure in all the compounds and then exhibits a broad maximum at 7.6 K (6 GPa), 8.2 K (2 GPa) and 10 K (0.6 GPa) for A = Cs, Rb and K, respectively. Finally, the superconductivity is suppressed completely at a critical pressure near 7 GPa and 6 GPa for A = Rb and K and probably above 10 GPa for A = Cs. Characteristic changes in the coefficient A of the T 2 term in resistivity and residual resistivity are observed, both of which are synchronized with the corresponding change in T c . It is suggested that electron correlations and certain quantum fluctuations play important roles in the occurrence or suppression of superconductivity in the β-pyrochlore oxides. 1 A new family of transition metal oxide superconductors AOs 2 O 6 (A = Cs, Rb, K) called β-pyrochlore oxides was found recently [1-4]. They exhibit superconductivity at T c = 3.3 K, 6.3 K and 9.6 K, respectively. Extensive studies are now in progress in order to elucidate the mechanism of the superconductivity. Very recent µSR [5] and NMR [6] experiments revealed that unconventional superconductivity is realized, particularly in KOs 2 O 6 with the highest T c . In contrast, there are a few reports insisting on conventional BCS-type superconductivity in RbOs 2 O 6 [7, 8]. Concerning the normal-state properties, the temperature dependence of resistivity shows T 2 behavior at low temperature for every compound, implying that electron correlations are sufficiently strong to stabilize a Fermi liquid state. The coefficient A of the T 2 term in resistivity is larger in KOs 2 O 6 than in CsOs 2 O 6 and RbOs 2 O 6 . Moreover, it is found that the Sommerfeld coefficient γ from specific heat measurements is nearly equal for the Cs and Rb compounds, γ = 20 mJ/K 2 molOs [9], while it is much larger for KOs 2 O 6 [10]. Hence there must be a large mass enhancement toward KOs 2 O 6 due to electron correlations. The superconducting transition temperature of the β-pyrochlore oxides increases with decreasing the ionic radius of A-site alkali metals from Cs to K. Accordingly, the lattice volume is decreased by the negative chemical pressure. This fact implies that the reduction of the lattice volume by applying physical pressure would further enhance T c . This expectation was confirmed actually in previous two high-pressure (HP) experiments by measuring magnetization up to 1.2 GPa for all the members [11] and up to 0.8 GPa for RbOs 2 O 6 [7]. Another interesting finding in the former study is that only in the case of KOs 2 O 6 the T c exhibits a saturation around 0.6 GPa and then decreases slightly with pressure, suggesting complicated pressure dependences at higher pressures. Thus, it is important to investigate the pressure dependence of T c and other properties in a wider pressure range. It is also intriguing to search for another ground state which would exist next to the superconducting state under very high pressure, as often found in other unconventional superconductors [12]. In this Letter, we report on resistivity measurements under high pressures up to 10 GPa on all the three members of the β-pyrochlore oxide superconductors. A characteristic pressure-temperature phase diagram has been obtained, where in general the T c exhibits a dome-shaped change as a function of pressure. Polycrystalline samples of AOs 2 O 6 were prepared as reported previously [1-3]. For CsOs 2 O 6 and RbOs 2 O 6 , they were nearly single-phase including a small amount of Os metal. For KOs 2 O 6 , 10 mol% of Cd 2 Os 2 O 7 was contained as another phase, which was necessary to obtain a sufficiently hard pellet for resistivity measurements. The coexistence of Cd 2 Os 2 O 7 may not affect the determination of T c , because it becomes insulating below 230 K [13]. Electrical resistivity measurements were performed by the four-probe method in a cubic-anvil press apparatus [14] at high pressures from 2 GPa to 10 GPa and temperatures from 3 K to 300 K. A fluorinert liquid, which is a one-to-one mixture of FC-70 and FC-77 (3M TM ), was used as a pressure transmitting medium. A polycrystalline pellet of a typical size of 0.8 × 0.3 × 0.4 mm 3 was immersed into the fluorinert liquid in a cylindrical teflon capsule of 1.5 φ × 1.8 mm 3 size. Then, the capsule was put into a cubic pyrophillite block of 6.0 mm edge and compressed almost isostatically by using six anvils made of tungsten carbide. The whole of the sample cell and the press was placed in a liquid-helium dewar to cool down to 3 K. Each run of resistivity 		9.47826086956522	16.9128440366972
L091217001-CC.pdf	L091217001-CC.pdf	Unconventional superconductivity in Na x CoO 2 • yH 2 O 	We synthesized powder samples of Na x CoO 2 • yH 2 O changing the volume of the water in the hydration process, then investigated their superconducting properties,. It was proved that the volume of water is one of key parameters to obtain a single phase of Na x CoO 2 • yH 2 O with good superconducting properties. The transition temperature, T c , of the sample changed gradually while it was stored in the atmosphere of 70% humidity. Superconducting behavior under high magnetic field was very sensitive to T c . H c2 of a high quality sample with high T c seemed very high. 		2.95	44.7966101694915
L092227003-CC.pdf	L092227003-CC.pdf	"""Spin-Flop"" Transition and Anisotropic Magnetoresistance in Pr 1.3−x La 0.7 Ce x CuO 4 : Unexpectedly Strong Spin-Charge Coupling in Electron-Doped Cuprates "	We use transport and neutron-scattering measurements to show that a magnetic-field-induced transition from noncollinear to collinear spin arrangement in adjacent CuO2 planes of lightly electron-doped Pr1.3−xLa0.7CexCuO4 (x = 0.01) crystals affects significantly both the in-plane and out-of-plane resistivity. In the high-field collinear state, the magnetoresistance (MR) does not saturate, but exhibits an intriguing four-fold-symmetric angular dependence, oscillating from being positive at B [100] to being negative at B [110]. The observed MR of more than 30% at low tem- peratures induced by a modest modification of the spin structure indicates an unexpectedly strong spin-charge coupling in electron-doped cuprates. 		3	49.2121212121212
L094047001-CC.pdf	L094047001-CC.pdf	Superconductivity in CeCoIn 5−x Sn x : Veil Over an Ordered State or Novel Quantum Critical Point? 	"Measurements of specific heat and electrical resistivity in magnetic fields up to 9 T along [001] and temperatures down to 50 mK of Sn-substituted CeCoIn 5 are reported. The maximal −ln(T ) divergence of the specific heat at the upper critical field H c2 down to the lowest temperature char- acteristic of non-Fermi liquid systems at the quantum critical point (QCP), the universal scaling of the Sommerfeld coefficient, and agreement of the data with spin-fluctuation theory, provide strong evidence for quantum criticality at H c2 for all x ≤ 0.12 in CeCoIn 5−x Sn x . These results indicate the ""accidental"" coincidence of the QCP located near H c2 in pure CeCoIn 5 , in actuality, constitute a novel quantum critical point associated with unconventional superconductivity. "		5.36842105263158	39.1862745098039
L088227002-CC.pdf	L088227002-CC.pdf	Strongly Correlated s-Wave Superconductivity in the N-Type Infinite-Layer Cuprate 	Quasiparticle tunneling spectra of the electron-doped (n-type) infinite-layer cuprate Sr 0.9 La 0.1 CuO 2 reveal characteristics that counter a number of common phenomena in the hole-doped (p-type) cuprates. The optimally doped Sr 0.9 La 0.1 CuO 2 with T c 43 K exhibits a momentum-independent superconduct- ing gap D 13.0 6 1.0 meV that substantially exceeds the BCS value, and the spectral characteristics indicate insignificant quasiparticle damping by spin fluctuations and the absence of pseudogap. The re- sponse to quantum impurities in the Cu sites also differs fundamentally from that of the p-type cuprates with d x 2 2y 2 -wave pairing symmetry. 		5.88888888888889	34.3867924528302
L090137001-CC.pdf	L090137001-CC.pdf	Superconductivity of the Sr 2 Ca 12 Cu 24 O 41 spin ladder system : Are the superconducting pairing and the spin-gap formation of the same origin? 	Pressure-induced superconductivity in a spin-ladder cuprate Sr2Ca12Cu24O41 has not been studied on a microscopic level so far although the superconductivity was already discovered in 1996. We have improved high-pressure technique with using a large high-quality crystal, and succeeded in studying the superconductivity using 63 Cu nuclear magnetic resonance (NMR). We found that anomalous metallic state reflecting the spin-ladder structure is realized and the superconductivity possesses a s-wavelike character in the meaning that a finite gap exists in the quasi-particle excitation: At pressure of 3.5GPa we observed two excitation modes in the normal state from the relaxation rate T −1 1 . One gives rise to an activation-type component in T −1 1 , and the other T -linear component linking directly with the superconductivity. This gapless mode likely arises from free motion of holon-spinon bound states appearing by hole doping, and the pairing of them likely causes the superconductivity. 		2.82352941176471	63.6041666666667
JPS081113707-CC.pdf	JPS081113707-CC.pdf	Evidence of Inhomogeneous Superconductivity in FeTe 1-x Se x Thin Film Using Scotch-Tape Method 	We have fabricated thin films of FeTe 1-x Se x using a scotch-tape method. The superconductivities of the thin films are different from each other although these films were fabricated from the same bulk sample. The result clearly presents the inhomogeneous superconductivity in FeTe 1-x Se x . The difference comes from inhomogeneity due to the excess Fe concentration. The resistivity of a thin film with low excess Fe shows good superconductivity with the sharp superconducting-transition width and more isotropic superconductivity. 		4.9375	31.7088607594937
Suzuki_etal_2015-CC.pdf	Suzuki_etal_2015-CC.pdf	Pressure-Induced Superconductivity in BiS 2 -based EuFBiS 2 	We measured the electrical resistivity of the BiS 2 -based compound EuFBiS 2 under high pressure. Polycrystalline EuFBiS 2 shows insulator-metal transition and pressure-induced superconductivity above 0.7 GPa. The superconducting transition temperature increases with increasing applied pressure and shows a maximum value around 8.6 K at 1.8 GPa. 		6.69230769230769	16.2183908045977
PhysRevX.8.041024-CC.pdf	PhysRevX.8.041024-CC.pdf	Direct Visualization of the Nematic Superconductivity in Cu x Bi 2 Se 3 	Cu x Bi 2 Se 3 hosts both topological surface states and bulk superconductivity. It has been identified recently as a topological superconductor (TSC) with an extraordinary nematic, i.e., C 2 -symmetric superconducting state and odd-parity pairing. Here, using scanning tunneling microscopy, we directly examine the response of the superconductivity of Cu x Bi 2 Se 3 to magnetic field. Under out-of-plane fields (B ⊥ ), we discover elongated magnetic vortices hosting zero-bias conductance peaks consistent with the Majorana bound states expected in a TSC. Under in-plane fields (B = ), the average superconducting gap exhibits twofold symmetry with field orientation; the long C 2 symmetry axes are pinned to the dihedral mirror planes under B = ¼ 0.5 T but rotate slightly under B = ¼ 1.0 T. Moreover, a nodeless Δ 4x gap structure is semiquantitatively determined for the first time. Our data paint a microscopic picture of the nematic superconductivity in Cu x Bi 2 Se 3 and pose strong constraints on theory. 		1.52941176470588	126.615384615385
EPL0330153-CC.pdf	EPL0330153-CC.pdf	Linear Temperature Variation of the Penetration Depth in YBa 2 Cu 3 O 7−δ Thin Films 	We have measured the penetration depth λ(T ) on YBa 2 Cu 3 O 7 thin films from transmission at 120, 330 and 510 GHz, between 5 and 50 K. Our data yield simultaneously the absolute value and the temperature dependence of λ(T ). In high quality films λ(T ) exhibits the same linear temperature depen- dence as single crystals, showing its intrinsic nature, and λ(0) = 1750Å. In a lower quality one, the more usual T 2 dependence is found, and λ(0) = 3600Å. This suggests that the T 2 variation is of extrinsic origin. Our results put the d-wave like interpretation in a much better position. 		2.54545454545455	59.7142857142857
L089157004-CC.pdf	L089157004-CC.pdf	Superconductivity and Quantum Criticality in CeCoIn 5 	Electrical resistivity measurements on a single crystal of the heavy-fermion superconductor CeCoIn5 at pressures to 4.2 GPa reveal a strong crossover in transport properties near P * ≈ 1.6 GPa, where Tc is a maximum. The temperature-pressure phase diagram constructed from these data pro- vides a natural connection to cuprate physics, including the possible existence of a pseudogap. 		6.88888888888889	25.6854838709677
L095117006-CC.pdf	L095117006-CC.pdf	Pressure induced effects on the Fermi surface of superconducting 2H-NbSe 2 	The pressure dependence of the critical temperature T c and upper critical field H c2 (T ) has been measured up to 19 GPa in the layered superconducting material 2H-NbSe 2 . T c (P ) has a maximum at 10.5 GPa, well above the pressure for the suppression of the CDW order. Using an effective two band model to fit H c2 (T ), we obtain the pressure dependence of the anisotropy in the electron phonon coupling and Fermi velocities, which reveals the peculiar interplay between CDW order, Fermi surface complexity and superconductivity in this system. 		4	38.0434782608696
Carnicom_2018_Supercond._Sci._Technol._31_115005.pdf	Carnicom_2018_Supercond._Sci._Technol._31_115005.pdf	Superconductivity in the superhard boride WB 4.2 	We show that the superhard boride WB 4.2 is a superconductor with a T c of 2.05(5) K. Temperature-dependent magnetic susceptibility, electrical resistivity, and specific heat measurements were used to characterize the superconducting transition. The Sommerfeld constant γ for WB 4.2 is 2.07(3) mJ mol −1 K −2 and the ΔC/γT c =1.56, which is somewhat higher than what is expected for weakly coupled Bardeen-Cooper-Schrieffer type superconductors. The H c2 versus T plot is linear over a wide temperature range but does show signs of flattening by the lowest temperatures studied and therefore the zero temperature upper critical field (μ 0 H c2 (0) for WB 4.2 lies somewhere between the linear extrapolation of μ 0 H c2 (T) to 0 K and expectations based on the Werthamer-Helfand-Hohenberg model. 		5.96153846153846	29.058064516129
Li_2018_Supercond._Sci._Technol._31_085001.pdf	Li_2018_Supercond._Sci._Technol._31_085001.pdf	Superconductivity and phase diagram in a transition metal doped Zr 5 Ge 3 compound 	Systematic study of transition metal doped Zr 5 Ge 3 at different sites has been performed, and superconductivity only occurs with Pt doping at the Ge site. Superconductivity remains absent with other transition metal doping such as Y, Cr, Ir, and Pd at other different sites. Coincidental with our previous findings in the Zr 5 Ge 3−x Ru x system, it appears that the induced superconductivity is not only site-selective (only at the Ge site), but also dopant selective (only with Pt and Ru dopants). The bulk superconductivity in Zr 5 Ge 3−x Pt x is investigated through magnetization, electrical resistivity, and heat capacity measurement, and the superconducting phase diagram of Zr 5 Ge 3−x Pt x is also established. 		7.2	26.9166666666667
L094127001-CC.pdf	L094127001-CC.pdf	Muon-Spin-Rotation Measurements of the Penetration Depth in the Infinite-Layer Electron-Doped Cuprate Superconductor Sr 0.9 La 0.1 CuO 2 	Muon spin rotation (µSR) measurements of the in-plane penetration depth λ ab have been per- formed in the electron-doped infinite layer high-Tc superconductor (HTS) Sr0.9La0.1CuO2. Absence of the magnetic rare-earth ions in this compound allowed to measure for the first time the abso- lute value of λ ab (0) in electron-doped HTS using µSR. We found λ ab (0)=116(2) nm. The zero- temperature depolarization rate σ(0) ∝ 1/λ 2 ab (0)=4.6(1) µs −1 is more than four times higher than expected from the Uemura line. Therefore this electron-doped HTS does not follow the Uemura relation found for hole-doped HTS. 		5.76470588235294	37.5510204081633
L091087001-CC.pdf	L091087001-CC.pdf	Magnetic Penetration Depth Measurements of Pr 2−x Ce x CuO 4−δ Films on Buffered Substrates: Evidence for a Nodeless Gap 	We report measurements of the inverse squared magnetic penetration depth, λ −2 (T ), in Pr2−xCexCuO 4−δ (0.115 ≤ x ≤ 0.152) superconducting films grown on SrTiO3 (001) substrates coated with a buffer layer of insulating Pr2CuO4. λ −2 (0), Tc and normal-state resistivities of these films indicate that they are clean and homogeneous. Over a wide range of Ce doping, 0.124 ≤ x ≤ 0.144, λ −2 (T ) at low T is flat: it changes by less than 0.15% over a factor of 3 change in T , indicating a gap in the superconducting density of states. Fits to the first 5% decrease in λ −2 (T ) produce values of the minimum superconducting gap in the range of 0.29 ≤ ∆min/kBTc ≤ 1.01. 		4.18181818181818	37.6739130434783
Tanaka_etal_2017-CC.pdf	Tanaka_etal_2017-CC.pdf	"Superconductivity and its Enhancement under High Pressure in ""F-free"" Single Crystals of CeOBiS 2 "	"F-free"" CeOBiS2 single crystals have successfully grown, thoroughly eliminating a concern about F-contamination by using a high-purity CsCl flux. The obtained crystals have a plate-like shape with a size of 1.0-3.0 mm in the well-developed plane. Single crystal X-ray structural analysis clearly revealed that the CeOBiS2 crystallizes with a space group P4/nmm (with lattice parameters of a = 4.0189(6) Å, c = 13.573(2) Å). The bond valence sum estimation and X-ray photoelectron spectroscopy analysis showed that the chemical state of Ce was in the mixed valence of Ce 3+ and Ce 4+ . The single crystals show superconductivity with zero resistivity at ~1.3 K. This is the first conclusive evidence of superconductivity driven by Ce valence fluctuation in surely non-doped CeOBiS2. The superconducting transition temperature was enhanced up to ~3.8 K by applying hydrostatic pressure. "		5.35483870967742	36.8192771084337
L093156802-CC.pdf	L093156802-CC.pdf	Evidence for gap anisotropy in CaC 6 from directional point-contact spectroscopy 	We present the first results of directional point-contact spectroscopy in high quality CaC6 samples both along the ab plane and in the c-axis direction. The superconducting order parameter ∆(0), obtained by fitting the Andreev-reflection (AR) conductance curves at temperatures down to 400 mK with the single-band 3D Blonder-Tinkham-Klapwijk model, presents two different distributions in the two directions of the main current injection, peaked at 1.35 and 1.71 meV, respectively. By ab-initio calculations of the AR conductance spectra, we show that the experimental results are in good agreement with the recent predictions of gap anisotropy in CaC6. 		2.15	89.3953488372093
Drozdov_etal_2015.pdf	Drozdov_etal_2015.pdf	Conventional superconductivity at 203 kelvin at high pressures in the sulfur hydride system 			9.54545454545455	20.6412698412698
1903.04321-CC.pdf	1903.04321-CC.pdf	Enhanced, homogeneous type II superconductivity in Cu-intercalated PdTe 2 	175005 (H.P.) India Though the superconducting phase of the type-II Dirac semimetal PdTe2 was shown to be con- ventional in nature, the phase continued to be interesting in terms of its magnetic properties. While certain experiments indicated an unexpected type-I superconducting phase, other experiments re- vealed formation of vortices under the application of magnetic fields. Recently, scanning tunneling spectroscopy (STS) experiments revealed the existence of a mixed phase where type-I and type-II behaviours coexist. Here, based on our temperature and magnetic field dependent STS experiments on Cu-intercalated PdTe2 we show that as the critical temperature of the superconducting phase goes up from 1.7 K to 2.4 K on Cu-intercalation, the mixed phase disappears and the system be- comes homogeneously type-II. This may be attributed to an averaging effect caused by quasiparticle exchange between type-I and type-II domains mediated by the Cu atoms and to decreased coherence length due to increased disorder. 		5.46153846153846	48.8169014084507
SST01600L7-CC.pdf	SST01600L7-CC.pdf	Under-doped La 2−x Sr x CuO 4 with x = 0.063 -0.125: TSFZ growth of high-quality crystals and anomalous doping dependences of superconducting properties 	"A series of high-quality La2−xSrxCuO4 (LSCO) superconductor crystals in the under-doping region with x = 0.063, 0.07, 0.09, 0.10, 0.111 and 0.125 has been successfully prepared by traveling-solvent floating-zone (TSFZ) technique. The crystals are large and free of sub-grains and foreign phases. The high crystal quality has been revealed by double-crystal x-ray rocking curves and Rutherford backscattering spectrometry combined with ion- beam channeling effect. We find that the evolutions of the superconducting transition width and volume fraction as a function of carrier concentration exhibit interesting anomalies in the vicinity of some ""magic number"" doping levels such as x = 1/4 2 (=0.0625) and 1/3 2 (=0.111). We argue that these behaviours are of intrinsic electronic origin. "		4.33333333333333	45.6923076923077
sun2012re-emerging-CC.pdf	sun2012re-emerging-CC.pdf	Reemerging superconductivity at 48 K in iron chalcogenides 	Pressure plays an essential role in the induction 1 and control 2,3 of superconductivity in iron-based superconductors. Substitution of a large cation by a smaller rare-earth ion to simulate the pressure effects has raised the superconducting transition temperature T C to a record high of 55 K in these materials 4,5 . Analogous to the bell-shaped curve of T C dependence on chemical doping, pressure-tuned T C typically drops monotonically after passing the optimal pressure 1-3 . Here we report the observations of an unexpected phenomenon in superconducting iron chalcogenides that after the T C dropped from the maximum of 32 K at 1 GPa and vanished (< 4 K) above 9.5 GPa, a second superconducting region with considerably higher T C than the first maximum suddenly reemerged above 11.5 GPa. The T C of the reemerging superconducting phase reaches 48.0-48.7 K for Tl 0.6 Rb 0.4 Fe 1.67 Se 2 , K 0.8 Fe 1.7 Se 2 and K 0.8 Fe 1.78 Se 2 , setting a new T C record for iron chalcogenide superconductors. The recent discoveries of superconductivity at 30-32 K in a new family of iron-based chalcogenide superconductors 6-9 A 1-x Fe 2-y Se 2 (A=K, Rb or Cs, with possible Tl substitution) bring new excitement to the field of superconductivity 10 . Some of the most striking features of such superconductors include the unusually large magnetic moments up to 3.3  B per Fe atom and the Fe-vacancy ordering in the Fe square lattice 11 . How superconductivity with such a high T C can exist on such a strong magnetic background remains perplexing 10 . It has been established that the superconductivity in strongly correlated electronic systems can be dictated by their crystallographic structure, electronic charge, as well as orbital and spin degree of freedom, which in turn, can be manipulated by controlling parameters including pressure, magnetic field, and chemical composition 12-15 . Pressure is a 'clean' way to tune basic electronic and structural properties without changing the chemistry. High-pressure studies are thus very useful in elucidating mechanisms of superconductivity as well as in searching for new high-T C 		6.3	29.8571428571429
xing2014theAnomaly-CC.pdf	xing2014theAnomaly-CC.pdf	The anomaly Cu doping effects on LiFeAs superconductors 	The Cu substitution effect on the superconductivity of LiFeAs has been studied in comparison with Co/Ni substitution. It is found that the shrinking rate of the lattice parameter c for Cu substitution is much smaller than that of Co/Ni substitution. This is in conjugation with the observation of ARPES that shows almost the same electron and hole Fermi surfaces (FSs) size for undoped and Cu substituted LiFeAs sample, except for a very small hole band sinking below Fermi level with doping. This indicates that there is little doping effect at Fermi surface by Cu substitution, in sharp contrast to the more effective carrier doping effect by Ni or Co. 		4.63157894736842	38.7045454545454
yamaguchi2014ac.pdf	yamaguchi2014ac.pdf	AC Magnetic Measurement of LiFeAs at Pressures up to 5.2 GPa: the Relation between T c and the Structural Parameters 	The pressure effects on the 111-type Fe-based superconductor LiFeAs were investigated through AC susceptibility measurements and X-ray diffraction experiments, and revealed a correlation be- tween the superconducting transition temperature (Tc) and the As-Fe-As bond angle (α) rather than the height of As from the Fe layers (hAs). As the pressure was increased, Tc of 17 K at P = 0 GPa decreased down to 10 K at P = 5.2 GPa. According to a previous report from an X-ray diffraction experiment, α changes from 101.5 • at 0 GPa to 97.8 • at 17 GPa. The obtained change in Tc is consistent with Lee et al.'s plot of Tc as a function of α, and from this result, we conclude that Tc will fall to zero at around α = 98 • . 		7.71428571428571	17.5833333333333
